institution_id,institution_name_en,institution_name_fr,bank_number_key,language,language_label,related_record_number,relationship_scope,relationship_scope_label,resolved,resolution_label,cor_record_number,cor_record_number_display
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 003,fr,French,ASFC ADM 102,institution_specific,Institution-specific class,false,Needs review,,
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 003,fr,French,ASFC REC 001,institution_specific,Institution-specific class,false,Needs review,,
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 007,en,English,CBSA ADM 126,institution_specific,Institution-specific class,true,Resolved,CBSA ADM 126,CBSA ADM 126
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 007,fr,French,ASFC ADM 126,institution_specific,Institution-specific class,false,Needs review,,
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 010,en,English,CBSA ADM 143,institution_specific,Institution-specific class,true,Resolved,CBSA ADM 143,CBSA ADM 143
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 010,fr,French,ASFC ADM 143,institution_specific,Institution-specific class,true,Resolved,CBSA ADM 143,CBSA ADM 143
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 037,en,English,CBSA ADM 143,institution_specific,Institution-specific class,true,Resolved,CBSA ADM 143,CBSA ADM 143
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 037,fr,French,ASFC ADM 143,institution_specific,Institution-specific class,true,Resolved,CBSA ADM 143,CBSA ADM 143
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 001,en,English,CBSA ADM 122,institution_specific,Institution-specific class,true,Resolved,CBSA ADM 122,CBSA ADM 122
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 001,fr,French,ASFC ADM 122,institution_specific,Institution-specific class,false,Needs review,,
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 818,en,English,CBSA IST 008,institution_specific,Institution-specific class,true,Resolved,CBSA IST 008,CBSA IST 008
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 818,fr,French,ASFC IST 008,institution_specific,Institution-specific class,true,Resolved,CBSA IST 008,CBSA IST 008
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 012,en,English,CBSA OPS 100,institution_specific,Institution-specific class,true,Resolved,CBSA OPS 100,CBSA OPS 100
ati-schedule-i-canada-border-services-agency,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA PPU 012,fr,French,ASFC OPS 100,institution_specific,Institution-specific class,false,Needs review,,
ati-schedule-i-canada-employment-insurance-commission,Canada Employment Insurance Commission,Commission de l’assurance-emploi du Canada,ESDC PPU 291,en,English,ESDC PMMC 001,institution_specific,Institution-specific class,true,Resolved,ESDC PMMC 001,ESDC PMMC 001
ati-schedule-i-canada-employment-insurance-commission,Canada Employment Insurance Commission,Commission de l’assurance-emploi du Canada,ESDC PPU 291,fr,French,EDSC PEAD 001,institution_specific,Institution-specific class,false,Needs review,,
ati-schedule-i-canada-employment-insurance-commission,Canada Employment Insurance Commission,Commission de l’assurance-emploi du Canada,ESDC PPU 650,en,English,ESDC PMVA 205,institution_specific,Institution-specific class,true,Resolved,ESDC PMVA 205,ESDC PMVA 205
ati-schedule-i-canada-employment-insurance-commission,Canada Employment Insurance Commission,Commission de l’assurance-emploi du Canada,ESDC PPU 650,fr,French,EDSC PPMPB 205,institution_specific,Institution-specific class,true,Resolved,ESDC PMVA 205,ESDC PMVA 205
